|id     |face_id|status|accepted_by|created_at             |
|112,286|441,465|0     |1          |2025-11-26 00:23:03.566|
|112,287|441,468|0     |11         |2025-11-26 01:11:02.847|
|112,288|441,469|0     |11         |2025-11-26 01:15:59.825|
|112,289|441,524|0     |11         |2025-11-26 05:55:57.355|
|112,290|441,526|0     |1          |2025-11-26 06:00:39.461|
|112,291|441,530|0     |11         |2025-11-26 06:02:44.931|
|112,292|441,537|0     |11         |2025-11-26 06:10:01.166|
|112,293|441,575|0     |11         |2025-11-26 06:42:11.035|
|112,294|441,582|0     |11         |2025-11-26 06:43:16.25 |
|112,295|441,592|0     |1          |2025-11-26 06:46:44.597|
|112,296|441,595|0     |11         |2025-11-26 06:48:05.08 |
|112,297|441,604|0     |11         |2025-11-26 06:49:23.58 |
|112,298|441,606|0     |11         |2025-11-26 06:49:31.807|
|112,299|441,629|0     |11         |2025-11-26 06:55:17.455|
|112,300|441,630|0     |1          |2025-11-26 06:55:56.471|
|112,301|441,633|0     |11         |2025-11-26 06:57:14.135|
|112,302|441,634|0     |11         |2025-11-26 06:57:39.231|
|112,303|441,635|0     |11         |2025-11-26 06:57:52.997|
|112,304|441,636|0     |11         |2025-11-26 06:57:53.772|
|112,305|441,637|0     |11         |2025-11-26 06:58:04.179|
|112,306|441,641|0     |11         |2025-11-26 06:59:25.902|
|112,307|441,643|0     |11         |2025-11-26 07:00:57.775|
|112,308|441,644|0     |1          |2025-11-26 07:02:15.836|
|112,309|441,658|0     |11         |2025-11-26 07:10:23.875|
|112,310|441,660|0     |11         |2025-11-26 07:11:58.77 |
|112,311|441,662|0     |11         |2025-11-26 07:13:17.01 |
|112,312|441,683|0     |11         |2025-11-26 07:18:58.428|
|112,313|441,686|0     |1          |2025-11-26 07:19:18.419|
|112,314|441,687|0     |11         |2025-11-26 07:23:21.984|
|112,315|441,698|0     |1          |2025-11-26 07:30:22.494|
|112,316|441,701|0     |1          |2025-11-26 07:31:42.589|
|112,317|441,702|0     |1          |2025-11-26 07:31:44.484|
|112,318|441,732|0     |11         |2025-11-26 07:37:05.615|
|112,319|441,738|0     |11         |2025-11-26 07:37:38.89 |
|112,320|441,746|0     |11         |2025-11-26 07:39:31.966|
|112,321|441,772|0     |11         |2025-11-26 07:46:51.589|
|112,322|441,787|0     |11         |2025-11-26 07:52:34.116|
|112,323|441,799|0     |11         |2025-11-26 07:59:13.618|
|112,324|441,800|0     |11         |2025-11-26 07:59:53.551|
|112,325|441,809|0     |11         |2025-11-26 08:04:19.799|
|112,326|441,811|0     |1          |2025-11-26 08:06:36.637|
|112,327|441,823|0     |11         |2025-11-26 08:09:35.477|
|112,328|441,826|0     |11         |2025-11-26 08:09:58.686|
|112,329|441,827|0     |1          |2025-11-26 08:10:30.281|
|112,330|441,833|0     |1          |2025-11-26 08:12:13.95 |
|112,331|441,834|0     |1          |2025-11-26 08:12:14.104|
|112,332|441,850|0     |11         |2025-11-26 08:15:35.844|
|112,333|441,852|0     |11         |2025-11-26 08:19:18.05 |
|112,334|441,853|0     |11         |2025-11-26 08:20:35.993|
|112,335|441,858|0     |1          |2025-11-26 08:25:06.184|
|112,336|441,860|0     |11         |2025-11-26 08:25:30.259|
|112,337|441,861|0     |11         |2025-11-26 08:26:12.951|
|112,338|441,866|0     |1          |2025-11-26 08:27:17.249|
|112,339|441,869|0     |11         |2025-11-26 08:28:10.279|
|112,340|441,888|0     |11         |2025-11-26 08:32:00.351|
|112,341|441,894|0     |11         |2025-11-26 08:33:10.966|
|112,342|441,898|0     |11         |2025-11-26 08:33:28.966|
|112,343|441,901|0     |11         |2025-11-26 08:33:40.335|
|112,344|441,903|0     |11         |2025-11-26 08:33:54.203|
|112,345|441,923|0     |11         |2025-11-26 08:43:19.075|
|112,346|441,924|0     |11         |2025-11-26 08:43:23.585|
|112,347|441,925|0     |11         |2025-11-26 08:44:45.07 |
|112,348|441,926|0     |11         |2025-11-26 08:44:59.875|
|112,349|441,928|0     |11         |2025-11-26 08:46:56.361|
|112,350|441,929|0     |11         |2025-11-26 08:47:36.048|
|112,351|441,930|0     |11         |2025-11-26 08:48:08.533|
|112,352|441,935|0     |11         |2025-11-26 08:50:29.955|
|112,353|441,936|0     |11         |2025-11-26 08:50:43.216|
|112,354|441,937|0     |11         |2025-11-26 08:50:55.069|
|112,355|441,974|0     |11         |2025-11-26 08:58:44.768|
|112,356|441,998|0     |11         |2025-11-26 09:03:38.976|
|112,357|441,999|0     |11         |2025-11-26 09:03:43.089|
|112,358|442,000|0     |11         |2025-11-26 09:03:46.363|
|112,359|442,003|0     |11         |2025-11-26 09:05:53.812|
|112,360|442,011|0     |1          |2025-11-26 09:07:30.404|
|112,361|442,053|0     |11         |2025-11-26 09:11:11.469|
|112,362|442,094|0     |1          |2025-11-26 09:18:58.37 |
|112,363|442,107|0     |1          |2025-11-26 09:25:39.81 |
|112,364|442,108|0     |11         |2025-11-26 09:26:55.874|
|112,365|442,111|0     |11         |2025-11-26 09:29:26.546|
|112,366|442,113|0     |11         |2025-11-26 09:30:36.698|
|112,367|442,114|0     |11         |2025-11-26 09:30:37.365|
|112,368|442,127|0     |11         |2025-11-26 09:37:16.035|
|112,369|442,133|0     |11         |2025-11-26 09:38:27.326|
|112,370|442,142|0     |11         |2025-11-26 09:40:04.705|
|112,371|442,174|0     |11         |2025-11-26 09:48:22.458|
|112,372|442,189|0     |11         |2025-11-26 09:52:37.793|
|112,373|442,209|0     |1          |2025-11-26 09:54:58.393|
|112,374|442,224|0     |11         |2025-11-26 09:58:23.899|
|112,375|442,258|0     |11         |2025-11-26 10:03:02.482|
|112,376|442,290|0     |11         |2025-11-26 10:06:20.009|
|112,377|442,298|0     |11         |2025-11-26 10:08:18.704|
|112,378|442,303|0     |1          |2025-11-26 10:11:30.702|
|112,379|442,306|0     |11         |2025-11-26 10:13:23.382|
|112,380|442,307|0     |11         |2025-11-26 10:13:33.583|
|112,381|442,308|0     |11         |2025-11-26 10:13:54.41 |
|112,382|442,309|0     |11         |2025-11-26 10:14:06.398|
|112,383|442,316|0     |11         |2025-11-26 10:15:35.597|
|112,384|442,325|0     |1          |2025-11-26 10:16:20.853|
|112,385|442,369|0     |11         |2025-11-26 10:28:22.708|
|112,386|442,377|0     |1          |2025-11-26 10:31:34.645|
|112,387|442,378|0     |11         |2025-11-26 10:31:43.586|
|112,388|442,382|0     |1          |2025-11-26 10:32:18.681|
|112,389|442,383|0     |1          |2025-11-26 10:32:21.311|
|112,390|442,385|0     |11         |2025-11-26 10:32:37.613|
|112,391|442,415|0     |11         |2025-11-26 10:39:20.339|
|112,392|442,423|0     |1          |2025-11-26 10:41:56.024|
|112,393|442,429|0     |11         |2025-11-26 10:43:06.227|
|112,394|442,432|0     |11         |2025-11-26 10:44:49.859|
|112,395|442,433|0     |11         |2025-11-26 10:45:10.528|
|112,396|442,434|0     |11         |2025-11-26 10:45:50.72 |
|112,397|442,439|0     |11         |2025-11-26 10:47:56.09 |
|112,398|442,441|0     |11         |2025-11-26 10:50:42.035|
|112,399|442,450|0     |11         |2025-11-26 10:54:30.367|
|112,400|442,459|0     |11         |2025-11-26 11:00:28.598|
|112,401|442,462|0     |11         |2025-11-26 11:01:53.456|
|112,402|442,463|0     |11         |2025-11-26 11:02:07.7  |
|112,403|442,468|0     |11         |2025-11-26 11:03:30.317|
|112,404|442,470|0     |11         |2025-11-26 11:04:03.406|
|112,405|442,471|0     |11         |2025-11-26 11:04:12.814|
|112,406|442,472|0     |11         |2025-11-26 11:04:21.498|
|112,407|442,473|0     |11         |2025-11-26 11:04:39.9  |
|112,408|442,474|0     |11         |2025-11-26 11:05:12.996|
|112,409|442,476|0     |11         |2025-11-26 11:05:57.659|
|112,410|442,477|0     |1          |2025-11-26 11:06:00.493|
|112,411|442,478|0     |11         |2025-11-26 11:06:15.552|
|112,412|442,482|0     |1          |2025-11-26 11:08:06.034|
|112,413|442,483|0     |1          |2025-11-26 11:08:10.958|
|112,414|442,484|0     |11         |2025-11-26 11:09:05.805|
|112,415|442,486|0     |11         |2025-11-26 11:10:54.323|
|112,416|442,489|0     |1          |2025-11-26 11:11:36.513|
|112,417|442,496|0     |11         |2025-11-26 11:13:44.143|
|112,418|442,500|0     |11         |2025-11-26 11:13:54.719|
|112,419|442,501|0     |11         |2025-11-26 11:14:05.132|
|112,420|442,503|0     |11         |2025-11-26 11:14:29.722|
|112,421|442,509|0     |11         |2025-11-26 11:15:00.939|
|112,422|442,510|0     |11         |2025-11-26 11:15:01.129|
|112,423|442,517|0     |11         |2025-11-26 11:16:17.842|
|112,424|442,522|0     |11         |2025-11-26 11:16:35.735|
|112,425|442,524|0     |11         |2025-11-26 11:16:53.095|
|112,426|442,526|0     |11         |2025-11-26 11:17:47.99 |
|112,427|442,532|0     |11         |2025-11-26 11:18:11.134|
|112,428|442,544|0     |1          |2025-11-26 11:20:54.461|
|112,429|442,552|0     |11         |2025-11-26 11:22:48.612|
|112,430|442,553|0     |1          |2025-11-26 11:23:42.293|
|112,431|442,555|0     |1          |2025-11-26 11:23:58.443|
|112,432|442,556|0     |11         |2025-11-26 11:24:13.93 |
|112,433|442,558|0     |11         |2025-11-26 11:24:46.624|
|112,434|442,564|0     |11         |2025-11-26 11:28:06.967|
|112,435|442,578|0     |11         |2025-11-26 11:31:43.076|
|112,436|442,589|0     |1          |2025-11-26 11:34:35.595|
|112,437|442,596|0     |1          |2025-11-26 11:36:10.453|
|112,438|442,599|0     |11         |2025-11-26 11:36:45.775|
|112,439|442,632|0     |1          |2025-11-26 11:46:32.254|
|112,440|442,642|0     |1          |2025-11-26 11:47:59.276|
|112,441|442,648|0     |11         |2025-11-26 11:49:39.1  |
|112,442|442,649|0     |11         |2025-11-26 11:49:53.737|
|112,443|442,652|0     |11         |2025-11-26 11:50:45.733|
|112,444|442,660|0     |11         |2025-11-26 11:55:27.999|
|112,445|442,668|0     |11         |2025-11-26 11:58:11.953|
|112,446|442,670|0     |1          |2025-11-26 11:59:38.04 |
|112,447|442,671|0     |1          |2025-11-26 12:00:01.245|
|112,448|442,672|0     |11         |2025-11-26 12:00:20.299|
|112,449|442,673|0     |11         |2025-11-26 12:00:20.553|
|112,450|442,674|0     |1          |2025-11-26 12:00:22.557|
|112,451|442,680|0     |1          |2025-11-26 12:01:48.861|
|112,452|442,688|0     |11         |2025-11-26 12:05:28.077|
|112,453|442,691|0     |11         |2025-11-26 12:07:08.624|
|112,454|442,694|0     |11         |2025-11-26 12:07:40.131|
|112,455|442,698|0     |11         |2025-11-26 12:08:46.054|
|112,456|442,702|0     |11         |2025-11-26 12:10:35.156|
|112,457|442,705|0     |11         |2025-11-26 12:10:49.105|
|112,458|442,706|0     |11         |2025-11-26 12:11:01.167|
|112,459|442,709|0     |11         |2025-11-26 12:11:13.18 |
|112,460|442,715|0     |11         |2025-11-26 12:13:27.336|
|112,461|442,716|0     |11         |2025-11-26 12:13:42.06 |
|112,462|442,717|0     |11         |2025-11-26 12:13:53.738|
|112,463|442,722|0     |1          |2025-11-26 12:14:53.882|
|112,464|442,732|0     |11         |2025-11-26 12:16:48.3  |
|112,465|442,742|0     |11         |2025-11-26 12:18:42.659|
|112,466|442,744|0     |11         |2025-11-26 12:18:57.172|
|112,467|442,772|0     |11         |2025-11-26 12:24:56.251|
|112,468|442,773|0     |11         |2025-11-26 12:24:57.239|
|112,469|442,811|0     |11         |2025-11-26 12:36:02.411|
|112,470|442,817|0     |11         |2025-11-26 12:36:58.241|
|112,471|442,821|0     |11         |2025-11-26 12:38:41.358|
|112,472|442,822|0     |11         |2025-11-26 12:39:00.2  |
|112,473|442,824|0     |11         |2025-11-26 12:39:34.522|
|112,474|442,826|0     |11         |2025-11-26 12:39:40.543|
|112,475|442,828|0     |11         |2025-11-26 12:40:02.238|
|112,476|442,831|0     |11         |2025-11-26 12:40:31.83 |
|112,477|442,849|0     |1          |2025-11-26 12:42:56.388|
|112,478|442,860|0     |11         |2025-11-26 12:47:36.3  |
|112,479|442,874|0     |11         |2025-11-26 12:51:38.095|
|112,480|442,877|0     |11         |2025-11-26 12:52:13.192|
|112,481|442,883|0     |11         |2025-11-26 12:53:17.588|
|112,482|442,889|0     |11         |2025-11-26 12:54:44.413|
|112,483|442,890|0     |11         |2025-11-26 12:54:48.141|
|112,484|442,909|0     |11         |2025-11-26 12:57:22.949|
|112,485|442,911|0     |11         |2025-11-26 12:57:28.33 |
|112,486|442,916|0     |11         |2025-11-26 12:58:25.261|
|112,487|442,919|0     |11         |2025-11-26 12:58:43.82 |
|112,488|442,928|0     |1          |2025-11-26 13:00:56.855|
|112,489|442,929|0     |1          |2025-11-26 13:00:57.763|
|112,490|442,930|0     |11         |2025-11-26 13:03:02.071|
|112,491|442,934|0     |11         |2025-11-26 13:03:42.064|
|112,492|442,942|0     |11         |2025-11-26 13:06:58.959|
|112,493|442,946|0     |11         |2025-11-26 13:09:15.804|
|112,494|442,947|0     |11         |2025-11-26 13:09:27.36 |
|112,495|442,951|0     |1          |2025-11-26 13:11:18.3  |
|112,496|442,952|0     |1          |2025-11-26 13:11:18.885|
|112,497|442,953|0     |1          |2025-11-26 13:11:22.456|
|112,498|442,955|0     |1          |2025-11-26 13:11:25.444|
|112,499|442,963|0     |11         |2025-11-26 13:14:28.021|
|112,500|442,964|0     |11         |2025-11-26 13:14:40.97 |
|112,501|442,967|0     |11         |2025-11-26 13:15:05.273|
|112,502|442,986|0     |1          |2025-11-26 13:20:16.838|
|112,503|442,991|0     |11         |2025-11-26 13:22:23.27 |
|112,504|442,998|0     |11         |2025-11-26 13:26:03.045|
|112,505|443,019|0     |1          |2025-11-26 13:31:20.915|
|112,506|443,020|0     |11         |2025-11-26 13:31:29.935|
|112,507|443,022|0     |11         |2025-11-26 13:31:30.237|
|112,508|443,024|0     |1          |2025-11-26 13:31:39.436|
|112,509|443,027|0     |1          |2025-11-26 13:31:55.91 |
|112,510|443,029|0     |1          |2025-11-26 13:33:06.464|
|112,511|443,030|0     |11         |2025-11-26 13:33:11.073|
|112,512|443,031|0     |1          |2025-11-26 13:33:13.531|
|112,513|443,032|0     |1          |2025-11-26 13:33:25.008|
|112,514|443,037|0     |1          |2025-11-26 13:33:50.925|
|112,515|443,040|0     |11         |2025-11-26 13:34:04.132|
|112,516|443,042|0     |11         |2025-11-26 13:34:18.114|
|112,517|443,048|0     |1          |2025-11-26 13:34:42.848|
|112,518|443,050|0     |1          |2025-11-26 13:34:45.981|
|112,519|443,052|0     |11         |2025-11-26 13:34:54.741|
|112,520|443,054|0     |1          |2025-11-26 13:35:21.4  |
|112,521|443,059|0     |1          |2025-11-26 13:35:48.951|
|112,522|443,065|0     |11         |2025-11-26 13:36:28.028|
|112,523|443,066|0     |1          |2025-11-26 13:37:01.991|
|112,524|443,070|0     |1          |2025-11-26 13:38:01.844|
|112,525|443,071|0     |11         |2025-11-26 13:38:13.683|
|112,526|443,078|0     |11         |2025-11-26 13:41:29.05 |
|112,527|443,079|0     |11         |2025-11-26 13:41:29.992|
|112,528|443,088|0     |1          |2025-11-26 13:46:06.008|
|112,529|443,089|0     |1          |2025-11-26 13:46:08.615|
|112,530|443,090|0     |1          |2025-11-26 13:46:29.964|
|112,531|443,121|0     |11         |2025-11-26 13:52:45.323|
|112,532|443,122|0     |11         |2025-11-26 13:53:03.539|
|112,533|443,123|0     |11         |2025-11-26 13:53:08.185|
|112,534|443,187|0     |11         |2025-11-26 14:02:07.604|
|112,535|443,205|0     |11         |2025-11-26 14:03:56.359|
|112,536|443,212|0     |1          |2025-11-26 14:04:16.918|
|112,537|443,214|0     |11         |2025-11-26 14:04:55.127|
|112,538|443,237|0     |11         |2025-11-26 14:09:31.006|
|112,539|443,249|0     |1          |2025-11-26 14:12:15.027|
|112,540|443,257|0     |1          |2025-11-26 14:15:41.528|
|112,541|443,258|0     |1          |2025-11-26 14:16:55.436|
|112,542|443,265|0     |11         |2025-11-26 14:22:28.204|
|112,543|443,268|0     |1          |2025-11-26 14:22:44.95 |
|112,544|443,270|0     |11         |2025-11-26 14:23:34.186|
|112,545|443,283|0     |1          |2025-11-26 14:30:07.635|
|112,546|443,285|0     |1          |2025-11-26 14:30:30.367|
|112,547|443,287|0     |1          |2025-11-26 14:30:51.989|
|112,548|443,289|0     |1          |2025-11-26 14:31:55.894|
|112,549|443,290|0     |1          |2025-11-26 14:32:09.11 |
|112,550|443,291|0     |1          |2025-11-26 14:33:01.95 |
|112,551|443,295|0     |11         |2025-11-26 14:35:14.103|
|112,552|443,298|0     |11         |2025-11-26 14:35:57.937|
|112,553|443,302|0     |11         |2025-11-26 14:36:19.555|
|112,554|443,307|0     |11         |2025-11-26 14:40:30.452|
|112,555|443,315|0     |11         |2025-11-26 14:45:15.529|
|112,556|443,336|0     |11         |2025-11-26 14:52:41.172|
|112,557|443,354|0     |11         |2025-11-26 14:56:21.708|
|112,558|443,355|0     |11         |2025-11-26 14:56:51.614|
|112,559|443,359|0     |11         |2025-11-26 14:57:22.262|
|112,560|443,369|0     |1          |2025-11-26 15:04:15.498|
|112,561|443,378|0     |11         |2025-11-26 15:07:51.803|
|112,562|443,386|0     |11         |2025-11-26 15:12:22.133|
|112,563|443,393|0     |11         |2025-11-26 15:13:54.657|
|112,564|443,399|0     |11         |2025-11-26 15:15:43.455|
|112,565|443,415|0     |1          |2025-11-26 15:21:37.475|
|112,566|443,418|0     |11         |2025-11-26 15:23:54.662|
|112,567|443,420|0     |11         |2025-11-26 15:24:17.999|
|112,568|443,421|0     |11         |2025-11-26 15:24:42.466|
|112,569|443,423|0     |11         |2025-11-26 15:24:52.635|
|112,570|443,424|0     |11         |2025-11-26 15:24:53.101|
|112,571|443,425|0     |11         |2025-11-26 15:25:01.101|
|112,572|443,428|0     |1          |2025-11-26 15:25:47.042|
|112,573|443,430|0     |1          |2025-11-26 15:26:22.128|
|112,574|443,432|0     |1          |2025-11-26 15:26:53.039|
|112,575|443,434|0     |1          |2025-11-26 15:27:15.866|
|112,576|443,445|0     |11         |2025-11-26 15:31:00.019|
|112,577|443,447|0     |1          |2025-11-26 15:32:28.704|
