|id |name|parent_id|plugin_name|client_id|
|1734|COND. COLLINE DE NICE|0|smoke_fire|8|
|1735|9000 - MARTEL SEGURANCA|0|smoke_fire|96|
|1736|2000 - casa das ferragens|0|smoke_fire|96|
|1737|8608 - GTTAM|0|smoke_fire|97|
|1738|1147 - UBS BOA VISTA|0|smoke_fire|4|
|1739|Stratum|0|smoke_fire|98|
|1740|CASA DO CONSTRUTOR|0|smoke_fire|4|
|1741|0076 - Proeng Hall|0|smoke_fire|97|
|1742|5050 - LOJA SOLUTION|0|smoke_fire|100|
|1743|0123 - AFFETTO PAPELARIA|0|smoke_fire|97|
|1744|0124 - VITORIA FUTEBOL CLUBE - GALERIA VITORIA|0|smoke_fire|97|
|1745|ESTOQUE VERTEX|0|smoke_fire|8|
|1746|ATCOM- SHOPPINGS|0|smoke_fire|101|
|1747|MARCELO|0|smoke_fire|90|
|1748|0085 - VITORIA FUTEBOL CLUBE|0|smoke_fire|97|
|1749|AGRALE GALPAO|0|smoke_fire|6|
|1750|SCARDUA|0|smoke_fire|6|
|1751|ASSALTOS|0|traffic|1|
|1752|SIMULACOES|0|traffic|1|
|1753|ULTRAFARMA SANTO AMARO|0|traffic|4|
|1754|IPMED|0|traffic|6|
|1755|ESPIRAL|0|traffic|6|
|1756|SERVIP|0|traffic|6|
|1757|LUVEP|0|traffic|6|
|1758|GM INDUSTRIAL|0|traffic|6|
|1759|KOMTEK|0|traffic|0|
|1760|SHOPP LARANJEIRAS|0|traffic|6|
|1761|APRESENTACAO|0|traffic|0|
|1762|6002 - SHOWROOM|0|traffic|40|
|1763|SHOPPING VITORIA TESTE|0|traffic|40|
|1764|GDL LOGISTICA|0|traffic|40|
|1765|CAPIXABA|0|traffic|0|
|1766|0992 - COPAG|0|traffic|80|
|1767|PHD Vila Velha|0|traffic|6|
|1768|PROJETO GDL|0|traffic|0|
|1769|ESCOLA SANTA TEREZINHA|0|traffic|6|
|1770|GRUPOSEI|0|traffic|0|
|1771|BANCO SICOOB|0|traffic|84|
|1772|EPI|0|traffic|0|
|1773|ALERTAS OCR|0|traffic|1|
|1774|RIVIERA|0|traffic|6|
|1775|POC GRUPO SEI|0|traffic|84|
|1776|ANTONIO. M. MACHADO|0|traffic|8|
|1777|SEGEAGLE|0|traffic|0|
|1778|GTTAN|0|traffic|0|
|1779|CASA BRANCA|0|traffic|6|
|1780|EUROVIDROS|0|traffic|6|
|1781|AGGREGATION|0|traffic|0|
|1782|HOMOLOGACOES|0|traffic|0|
|1783|PRAIA FORT|0|traffic|0|
|1784|COND. ROSENGARTEN|0|traffic|8|
|1785|COND. SUPREMO VILA YARA|0|traffic|8|
|1786|FINERAX|0|traffic|8|
|1787|COND. SOLAR SERRANO|0|traffic|8|
|1788|COND. CINTIA|0|traffic|8|
|1789|BASE OPERACAO|0|traffic|8|
|1790|COND. ANNUNCIATA|0|traffic|8|
|1791|COND. ART ECO VIDA|0|traffic|8|
|1792|COND. ATLANTA|0|traffic|8|
|1793|COND. VILA YARA|0|traffic|8|
|1794|COND. UPTOWN|0|traffic|8|
|1795|COND. SHALON|0|traffic|8|
|1796|COND. AUSTRIA|0|traffic|8|
|1797|COND. SCORPIUS|0|traffic|8|
|1798|COND. ROMA|0|traffic|8|
|1799|COND. PRISCILA|0|traffic|8|
|1800|COND. PORTAL SAO FRANCISCO|0|traffic|8|
|1801|COND. ORQUIDEAS|0|traffic|8|
|1802|COND. MORADA DO SOL|0|traffic|8|
|1803|COND. MATRIZ|0|traffic|8|
|1804|COND. MARAPASSU|0|traffic|8|
|1805|COND. IPANEMA|0|traffic|8|
|1806|COND. FLORENCA|0|traffic|8|
|1807|COND. ESPANHA|0|traffic|8|
|1808|COND. CAMILA|0|traffic|8|
|1809|COND. BORBA GATO|0|traffic|8|
|1810|COND. BEIJA FLOR|0|traffic|8|
|1811|COND. BANDEIRANTES|0|traffic|8|
|1812|COND. ANIMA|0|traffic|8|
|1813|COND. 28 DE MAIO|0|traffic|8|
|1814|COND. AMERICA|0|traffic|8|
|1815|COND. BONFIGLIOLI|0|traffic|8|
|1816|COND. BOULEVARD|0|traffic|8|
|1817|COND. CAMPO GRANDE|0|traffic|8|
|1818|COND. CANTA GALO|0|traffic|8|
|1819|COND. CASA FLORA|0|traffic|8|
|1820|COND. CASCAIS|0|traffic|8|
|1821|COND. COQUEIROS|0|traffic|8|
|1822|COND. DIVA|0|traffic|8|
|1823|COND. FLOR DE LIRIO|0|traffic|8|
|1824|COND. GARDENS|0|traffic|8|
|1825|COND. GIUSEPPE|0|traffic|8|
|1826|COND. GOLDEN GATE|0|traffic|8|
|1827|COND. GRAND CANAL|0|traffic|8|
|1828|COND. HORTENCIAS|0|traffic|8|
|1829|COND. LA VILLETE|0|traffic|8|
|1830|COND. LIFE STYLE|0|traffic|8|
|1831|COND. MAGGIORE|0|traffic|8|
|1832|COND. MARIE|0|traffic|8|
|1833|COND. MATIAZZO|0|traffic|8|
|1834|COND. OPTION HOME|0|traffic|8|
|1835|COND. PLANALTO BUTANTA|0|traffic|8|
|1836|COND. PLAZA MORUMBI|0|traffic|8|
|1837|COND. PURUS|0|traffic|8|
|1838|COND. QUINTA DE SILVEIRAS|0|traffic|8|
|1839|COND. ROLDAO|0|traffic|8|
|1840|COND. SANTA RITA|0|traffic|8|
|1841|COND. SANTANNA|0|traffic|8|
|1842|COND. SPAZIO|0|traffic|8|
|1843|COND. TENERIFE|0|traffic|8|
|1844|COND. TERRA BRASILIS|0|traffic|8|
|1845|COND. UPSIDE|0|traffic|8|
|1846|COND. VILA ITU|0|traffic|8|
|1847|COND. VILA MARIANA|0|traffic|8|
|1848|COND. VILA VERDE|0|traffic|8|
|1849|COND. VILLAGIO|0|traffic|8|
|1850|HARAS|0|traffic|8|
|1851|PAULO TEST|0|traffic|0|
|1852|JACKPOT|0|traffic|8|
|1853|Eduacandario|0|traffic|93|
|1854|AUTOBAHN|0|traffic|6|
|1855|CN LOG|0|traffic|6|
|1856|1Project|0|traffic|0|
|1857|MONUV|0|traffic|0|
|1858|COND. LEAF|0|traffic|8|
|1859|COND. COLLINE DE NICE|0|traffic|8|
|1860|9000 - MARTEL SEGURANCA|0|traffic|96|
|1861|2000 - casa das ferragens|0|traffic|96|
|1862|8608 - GTTAM|0|traffic|97|
|1863|1147 - UBS BOA VISTA|0|traffic|4|
|1864|Stratum|0|traffic|98|
|1865|CASA DO CONSTRUTOR|0|traffic|4|
|1866|0076 - Proeng Hall|0|traffic|97|
|1867|5050 - LOJA SOLUTION|0|traffic|100|
|1868|0123 - AFFETTO PAPELARIA|0|traffic|97|
|1869|0124 - VITORIA FUTEBOL CLUBE - GALERIA VITORIA|0|traffic|97|
|1870|ESTOQUE VERTEX|0|traffic|8|
|1871|ATCOM- SHOPPINGS|0|traffic|101|
|1872|MARCELO|0|traffic|90|
|1873|0085 - VITORIA FUTEBOL CLUBE|0|traffic|97|
|1874|AGRALE GALPAO|0|traffic|6|
|1875|SCARDUA|0|traffic|6|
