|id   |analytics_id|status|accepted_by|frame_image                                               |thumbnail_image                                                     |zone                                                                                                                                                                                                                                                  |dwell_time|trigger|notification_type|action_type|resolution                |created_at             |client_id|latitude|longitude|
|861  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053127061.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053127061_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:18:47.061|0        |0       |0        |
|862  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053127460.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053127460_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:18:47.461|0        |0       |0        |
|863  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053153495.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053153495_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|6         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:19:13.496|0        |0       |0        |
|864  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053173761.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053173761_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:19:33.762|0        |0       |0        |
|865  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053174915.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053174915_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:19:34.916|0        |0       |0        |
|866  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053177916.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053177916_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:19:37.916|0        |0       |0        |
|867  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053180327.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053180327_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:19:40.328|0        |0       |0        |
|868  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053185327.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053185327_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|8         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:19:45.328|0        |0       |0        |
|869  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053185329.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053185329_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|8         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:19:45.329|0        |0       |0        |
|870  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053210346.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053210346_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:20:10.347|0        |0       |0        |
|871  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053232165.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053232165_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:20:32.166|0        |0       |0        |
|890  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053380275.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053380275_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|5         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:23:00.276|0        |0       |0        |
|891  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053380276.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053380276_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|4         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:23:00.277|0        |0       |0        |
|892  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053380277.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053380277_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|4         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:23:00.278|0        |0       |0        |
|905  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053434732.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053434732_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:23:54.733|0        |0       |0        |
|907  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053442538.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053442538_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:24:02.539|0        |0       |0        |
|908  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053443737.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053443737_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:24:03.738|0        |0       |0        |
|909  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053457949.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053457949_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:24:17.95 |0        |0       |0        |
|910  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053460348.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053460348_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:24:20.349|0        |0       |0        |
|911  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053462350.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053462350_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:24:22.351|0        |0       |0        |
|912  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053470558.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053470558_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:24:30.559|0        |0       |0        |
|913  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053475559.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053475559_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:24:35.56 |0        |0       |0        |
|914  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053476559.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053476559_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:24:36.56 |0        |0       |0        |
|915  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053479769.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053479769_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:24:39.77 |0        |0       |0        |
|916  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053481769.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053481769_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:24:41.77 |0        |0       |0        |
|872  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053284614.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053284614_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:21:24.615|0        |0       |0        |
|873  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053288614.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053288614_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:21:28.615|0        |0       |0        |
|874  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053295615.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053295615_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:21:35.616|0        |0       |0        |
|875  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053297627.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053297627_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:21:37.628|0        |0       |0        |
|876  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053301862.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053301862_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:21:41.863|0        |0       |0        |
|877  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053304036.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053304036_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:21:44.037|0        |0       |0        |
|878  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053321243.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053321243_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:22:01.244|0        |0       |0        |
|879  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053325244.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053325244_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:22:05.245|0        |0       |0        |
|880  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053344466.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053344466_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:22:24.467|0        |0       |0        |
|881  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053346048.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053346048_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:22:26.049|0        |0       |0        |
|882  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053369871.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053369871_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:22:49.872|0        |0       |0        |
|883  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053371274.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053371274_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:22:51.275|0        |0       |0        |
|884  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053374276.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053374276_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:22:54.277|0        |0       |0        |
|885  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053377274.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053377274_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:22:57.275|0        |0       |0        |
|886  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053379276.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053379276_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|4         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:22:59.277|0        |0       |0        |
|887  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053379277.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053379277_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:22:59.278|0        |0       |0        |
|888  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053379278.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053379278_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|5         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:22:59.279|0        |0       |0        |
|889  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053379279.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053379279_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|4         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:22:59.28 |0        |0       |0        |
|893  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053380278.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053380278_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|5         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:23:00.279|0        |0       |0        |
|894  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053381275.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053381275_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:23:01.276|0        |0       |0        |
|895  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053383275.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053383275_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:23:03.276|0        |0       |0        |
|896  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053392690.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053392690_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:23:12.691|0        |0       |0        |
|897  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053393890.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053393890_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:23:13.891|0        |0       |0        |
|898  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053394890.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053394890_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:23:14.891|0        |0       |0        |
|899  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053400096.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053400096_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:23:20.097|0        |0       |0        |
|900  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/10/_1766053403301.jpg|analytics/object_alerts/8/2025/12/18/10/_1766053403301_thumbnail.jpg|{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 10:23:23.302|0        |0       |0        |
